Date,portfolio_return,portfolio_cum,portfolio_vol_30d,portfolio_drawdown
2021-02-17,-0.005759377193522009,1.320674505581044,0.2532198935231975,-0.0127582265590828
2021-02-18,-0.004020062736378421,1.3153653112142727,0.25297042932633373,-0.01672700042428878
2021-02-19,-0.00719543526660375,1.3059006852654944,0.24047790230869015,-0.023802077642135024
2021-02-22,-0.03738961873543424,1.2570735565370752,0.24306308130440937,-0.060301745769418685
2021-02-23,-0.00694512169208516,1.248343027711023,0.23977594786634296,-0.06682806449888998
2021-02-24,0.012689040942996466,1.2641833035005523,0.23661929271452553,-0.054987007602461176
2021-02-25,-0.047887120839454275,1.203645204882601,0.27526753348375144,-0.10024095896425632
2021-02-26,0.01112675491686913,1.2170378700841944,0.27589335002072995,-0.0902295606304144
2021-03-01,0.030504666322457574,1.2541632042129072,0.2865610376094797,-0.062477316947409614
2021-03-02,-0.02366905646987912,1.2244783445099472,0.29251501170846744,-0.08466759427437406
2021-03-03,-0.0336598006875787,1.183262647487486,0.30606338897624397,-0.1154775006139805
2021-03-04,-0.01997971734745808,1.1596213942428812,0.2947543415308157,-0.13315001013918032
2021-03-05,0.004859593686697528,1.1652566830493034,0.289521019898841,-0.1289374714011388
2021-03-08,-0.0388142588909547,1.1200281084790127,0.3067238153265714,-0.16274711789638457
2021-03-09,0.06811421741390833,1.1963179465696405,0.36880771675805196,-0.10571829305435765
2021-03-10,-0.005679632994784351,1.189523299688051,0.3685213572081505,-0.11079748494375818
2021-03-11,0.027532805668065086,1.2222742135359976,0.3763665238299179,-0.08631524489715993
2021-03-12,-0.007903081205961643,1.2126144811704698,0.3767790672932402,-0.09353616971338682
2021-03-15,0.011677730042656539,1.2267750657273944,0.37206036324360686,-0.08295072980986745
2021-03-16,0.001231916189814654,1.2282863497921248,0.3585262157876923,-0.08182100196706257
2021-03-17,0.007120003266672692,1.2370317526150543,0.35643702103801184,-0.07528356450167775
2021-03-18,-0.039992857328473144,1.1875593182219293,0.3731002513928444,-0.11226561697585642
2021-03-19,0.004136431229672455,1.1924715756729112,0.37265909918953655,-0.10859356475026122
2021-03-22,0.02289079314579271,1.2197681958438773,0.38016542412489374,-0.08818856443213097
2021-03-23,-0.001488310626995354,1.217952801875532,0.3773142780430572,-0.08954562308150252
2021-03-24,-0.023214156528013934,1.1896790548890601,0.38183966367592714,-0.11068105349890395
2021-03-25,-0.004419128509456271,1.1844217102604968,0.38184864366825344,-0.11461106820938662
2021-03-26,0.005633904335584634,1.191094628869094,0.3813680678505401,-0.10962287166789282
2021-03-29,0.00043820815119458055,1.1916165762443087,0.3814814408287873,-0.10923270115262032
2021-03-30,-0.002598176283756721,1.1885205463165793,0.38148811683734773,-0.11154707162283165
2021-03-31,0.025547822776515704,1.218884658600123,0.39050554883610256,-0.08884903366337532
2021-04-01,0.01825138459782838,1.2411309912846267,0.39500088493290186,-0.07221926695008252
2021-04-05,0.024992086547820626,1.2721494444359944,0.40201800820834893,-0.04903209057229855
2021-04-06,-0.0025803158511210067,1.2688668970595214,0.3866755945951723,-0.0514858881429023
2021-04-07,0.007773317257877726,1.278730202008384,0.3865338595180225,-0.04411278702786294
2021-04-08,0.01373402860945736,1.2962923191865443,0.38681815980436285,-0.030984604697489128
2021-04-09,0.010700587670000107,1.3101634087939478,0.35855125344071065,-0.020615570506474737
2021-04-12,0.014612088197972096,1.3293076320770008,0.35937267750206947,-0.006304718842994723
2021-04-13,0.027682123103284675,1.366105689590292,0.35759731428020247,0.0
2021-04-14,-0.021371394478476136,1.3369101059987674,0.35616195927309735,-0.02137139447847609
2021-04-15,0.022950569568225953,1.3675929543929564,0.3428293053751422,0.0
2021-04-16,-0.0007037898013999456,1.3666304564191882,0.3350585826857915,-0.0007037898013999051
2021-04-19,-0.014538771294323499,1.3467613287694529,0.3401613707281117,-0.015232328856761462
2021-04-20,-0.006808346960978407,1.337592110369562,0.3160877157521743,-0.02193696883785937
2021-04-21,0.012207888996342574,1.3539212863753374,0.2567787573655434,-0.00999688392200553
2021-04-22,-0.020327965580176847,1.3263988210676307,0.26508167309286623,-0.03012163318990684
2021-04-23,0.01701408382946177,1.3489662818005745,0.2585615506343257,-0.013620041352618536
2021-04-26,0.009652880427828482,1.3619876920199678,0.25688084482662205,-0.004098633555388985
2021-04-27,-0.007635885571697054,1.3515877098536435,0.2579657031602968,-0.011703222430256826
2021-04-28,-0.009439389739424315,1.338829546693319,0.26057264984502887,-0.021032140891954713
2021-04-29,-0.004552455029771562,1.3327345853894683,0.2611671484706043,-0.025488848046135836
2021-04-30,-0.0005047732483743073,1.3320618566235805,0.22817430329423544,-0.025980755205884606
2021-05-03,-0.010831981129670199,1.3176329877290804,0.23214873118461207,-0.036531313285430037
2021-05-04,-0.024543348072990735,1.2852938626787909,0.23823235647837254,-0.06017806062089301
2021-05-05,-0.002534981192640507,1.2820356669098838,0.23837924363669977,-0.06256049156165001
2021-05-06,0.007296123188626756,1.2913895570678717,0.2266494551413309,-0.055720817426197986
2021-05-07,0.00854477002254972,1.3024241838425392,0.22615696339395558,-0.04765216897402348
2021-05-10,-0.03357908512646885,1.2586899713025188,0.24990280818480456,-0.07963113786205277
2021-05-11,-0.0026035098912848,1.2554129595121717,0.25021922493151855,-0.08202732729825947
2021-05-12,-0.031088526197003002,1.2163840208323204,0.2676480266645505,-0.11056574478168041
2021-05-13,0.0024213197897773823,1.2193292755339307,0.2573437115951817,-0.10841214001781443
2021-05-14,0.026312936117655394,1.2514134088674418,0.26326645061569265,-0.08495184561482627
2021-05-17,-0.006268768293683757,1.2435685881676428,0.25330198398036863,-0.09068807047222992
2021-05-18,-0.008564157587158533,1.2329184708081349,0.2542933511028277,-0.09847556113258893
2021-05-19,-0.0032718240931105032,1.2288845784505038,0.2530569048669554,-0.10142519051220329
2021-05-20,0.022621749648313205,1.256684097730884,0.25885956984231057,-0.08109785613168967
2021-05-21,-0.003345516517484658,1.252479840324665,0.25657837969430897,-0.08417205843195309
2021-05-24,0.025874405742341865,1.284887011897329,0.26462568522850777,-0.06047555468164769
2021-05-25,0.0015147222438709309,1.2868332588351108,0.2504709096932133,-0.05905243610566345
2021-05-26,0.004316888195452828,1.292388374139692,0.24407475628034975,-0.054990470674548035
2021-05-27,-0.006650500868052734,1.2837933441356146,0.23367578331941058,-0.06127525736964511
2021-05-28,0.0072956807394028,1.2931594905097985,0.23520667464436054,-0.05442662134523586
2021-06-01,-0.003157298760663552,1.2890765996530718,0.23211519326543137,-0.057412079001778894
2021-06-02,0.003910280411619538,1.2941172506297722,0.23200554743357807,-0.0537262959180704
2021-06-03,-0.012662592906655338,1.2777303707115673,0.23089966269118475,-0.0657085746111328
2021-06-04,0.024213414410886324,1.3086685856829818,0.23591849123133143,-0.04308618914765448
2021-06-07,0.004499750921183022,1.3145572683569322,0.23064771731550507,-0.03878031534577882
2021-06-08,0.002026117397487093,1.3172207157083433,0.2287071261654203,-0.03683277141989383
2021-06-09,0.00034303486137630696,1.3176725683339583,0.2278668921416371,-0.036502371483155674
2021-06-10,0.00977832185991978,1.330557194813115,0.2283033252460022,-0.027080981560248484
2021-06-11,0.006967844365013415,1.3398283102653217,0.22879478290468253,-0.02030183325999861
2021-06-14,0.013157286684204572,1.3574568154510958,0.2317954793291178,-0.00741166361621087
2021-06-15,-0.009810549534927788,1.3441394181215875,0.23137114701637873,-0.017149500658095528
2021-06-16,0.0033614368812642575,1.3486576579352225,0.21862930732879546,-0.013845710740838667
2021-06-17,0.022692396811795416,1.3792619326723552,0.22647104140962684,0.0
2021-06-18,-0.002128097381095273,1.3763267289655907,0.22639766759259686,-0.0021280973810952975
2021-06-21,0.0011498777354447484,1.3779093364279258,0.2256167721080313,-0.000980666697447899
2021-06-22,0.013945116784289181,1.3971244430425758,0.20126390682578282,0.0
2021-06-23,0.008976509327693494,1.409665743637496,0.20097961750177296,0.0
2021-06-24,0.004642131815100569,1.4162095978346931,0.1713485345748716,0.0
2021-06-25,-0.008347874582375249,1.404387257729613,0.17562206205829087,-0.008347874582375242
2021-06-28,0.0222819759560866,1.4356797808393786,0.17167144141555604,0.0
2021-06-29,0.0037248444500601555,1.4410274647031018,0.168565764073563,0.0
2021-06-30,-0.0004754864308514294,1.4403422756971513,0.16449994617516997,-0.0004754864308513813
2021-07-01,0.0023826176829387148,1.4437740606727114,0.1627622319839955,0.0
2021-07-02,0.01697090486329136,1.4682762129004758,0.15834159107743645,0.0
2021-07-06,0.010134170164608314,1.483155973890656,0.15679640683209708,0.0
2021-07-07,0.00021671572569678665,1.483477397113859,0.14531987954507455,0.0
2021-07-08,-0.004902825534982286,1.4762041662507202,0.14776656029323343,-0.0049028255349823045
2021-07-09,0.0048661414892416715,1.4833875845907043,0.14776507312659312,-6.054188849085035e-05
2021-07-12,0.009733913034950487,1.4978267503362355,0.14447355976465648,0.0
2021-07-13,-0.0036513317969377734,1.4923576878964289,0.14655775603669474,-0.0036513317969377283
2021-07-14,-0.0010196260478471772,1.4908360411251447,0.1456739454100049,-0.004667234851775418
2021-07-15,-0.014411503360844569,1.4693508525080015,0.15606271737370297,-0.01901147634186776
2021-07-16,-0.01619692886503814,1.4455518812721462,0.15969254599340338,-0.034900477676977334
2021-07-19,-0.0027784215482502266,1.441535528776106,0.14906229724351427,-0.0375819309860056
2021-07-20,0.01013693369895803,1.4561482788560018,0.15035587252332588,-0.02782596282973151
2021-07-21,0.008899513042399226,1.469107289455348,0.15110455615920634,-0.019174087306452755
2021-07-22,0.00959955051670749,1.483210059094938,0.15170438082050677,-0.009758599409455272
2021-07-23,0.004779126877454804,1.49029850815327,0.1507375655524946,-0.005026110116724436
2021-07-26,0.0030257872722689373,1.4948078344111217,0.15045718776685543,-0.0020155307844755914
2021-07-27,-0.012940565542495409,1.475464175656489,0.15514001599782296,-0.014930014218751567
2021-07-28,0.0010818467533025237,1.477060401784537,0.1505736560314432,-0.01386431945285847
2021-07-29,0.00815192515796751,1.489101287633682,0.15125915873579193,-0.005825415189436806
2021-07-30,-0.015691848031877856,1.4657345365240606,0.14950985759473934,-0.021425851691439436
2021-08-02,0.007167808177056312,1.4762406405203516,0.14966812499213997,-0.014411619909337396
2021-08-03,0.007307506888633108,1.487028279170234,0.15029045707447464,-0.007209426032468272
2021-08-04,0.0031101795105318414,1.491653204055691,0.14640547225687287,-0.004121669131065198
2021-08-05,0.008407961079963255,1.5041949661401937,0.14618677738001634,0.0
2021-08-06,-0.009028560837526307,1.490614250376896,0.14953874772815973,-0.009028560837526378
2021-08-09,0.0012203105545359303,1.4924332626793724,0.1464633316475329,-0.007819267931072887
2021-08-10,-0.007907840220939278,1.4806313388976888,0.1360247799293515,-0.015665274630568504
2021-08-11,-0.003754514089999839,1.4750722876737021,0.13647981396353462,-0.019360973226244155
2021-08-12,0.012487807162217845,1.493492705952503,0.14052658387873687,-0.007114942164148451
2021-08-13,0.004115960180273138,1.4996398624597318,0.14073798834182802,-0.00302826680250791
2021-08-16,-0.004333306441583029,1.4931414633836804,0.13348819572856205,-0.007348450836048791
2021-08-17,-0.015383100387165838,1.4701723183602096,0.13805029111963332,-0.0226185092663135
2021-08-18,-0.008668978186455466,1.4574274266020142,0.14017150481427781,-0.031091408089329194
2021-08-19,0.009400223350934735,1.4711275699298512,0.14242585832112994,-0.02198345091872921
2021-08-20,0.020986788611524643,1.502001813260555,0.15444300003701775,-0.0014580243445876616
2021-08-23,0.023123941635248415,1.5367340155264295,0.16588087909392088,0.0
2021-08-24,-0.0003797822937706307,1.5361503911570975,0.16536972737828876,-0.00037978229377065337
2021-08-25,0.0018406832845746122,1.538977957504693,0.16527138933546714,0.0
2021-08-26,-0.005925958469137116,1.5298580380436027,0.16009413341890844,-0.005925958469137102
2021-08-27,0.011441425355798252,1.5473617945908464,0.15361190904287178,0.0
2021-08-30,0.01806745616413903,1.57531868598468,0.15937707305984553,0.0
2021-08-31,-0.0018999088628116503,1.5723257240514248,0.15851643302687288,-0.001899908862811688
2021-09-01,0.0014953893675511978,1.5746769632214983,0.1574123152907153,-0.000407360598773397
2021-09-02,-0.0007295327552928165,1.573528184797823,0.1561275962279483,-0.0011365961711662677
2021-09-03,0.005933443803204025,1.5828646258550785,0.15634062681246377,0.0
2021-09-07,0.00646924631318122,1.5931045670001565,0.15684369871115725,0.0
2021-09-08,-0.0037292061113766485,1.5871635517128375,0.15130538709790436,-0.0037292061113765903
2021-09-09,-0.007404518985699166,1.57541136906077,0.15396224591748778,-0.011106112119622502
2021-09-10,-0.009756745414091921,1.560040481410378,0.1566678497698391,-0.020754498025222917
2021-09-13,-0.000359371381551288,1.5594798475072977,0.14802689904690372,-0.021106410834145467
2021-09-14,0.0011431832268316677,1.56126261871155,0.1472661873528742,-0.019987356102158113
2021-09-15,0.010093402391739104,1.577021070561386,0.1483707206932144,-0.010095694138304986
2021-09-16,6.633101078139524e-05,1.57712567596302,0.14843551644265734,-0.010030032785120374
2021-09-17,-0.012106255480332123,1.55803258960522,0.15247375526233933,-0.02201486212607973
2021-09-20,-0.02806215925930699,1.514310830944528,0.17228060221595023,-0.04945923681833298
2021-09-21,0.003541096869484084,1.5196731522874114,0.1724864090104587,-0.04609327989751337
2021-09-22,0.017848950412025364,1.5467977230250758,0.17745106183302845,-0.02906704615270626
2021-09-23,0.009562134287367997,1.5615884105680367,0.17820793484815728,-0.019782854863987537
2021-09-24,0.0010673888721968333,1.5632552326604285,0.17539845426811998,-0.018736581990932793
2021-09-27,-0.008113558066062058,1.5505716705581627,0.17743266085022416,-0.026698119711051953
2021-09-28,-0.030576112295730797,1.5031612170365976,0.19944727841088658,-0.056457907300412676
2021-09-29,-0.00021034011185299133,1.502845041938073,0.19384947071754893,-0.056656372049729106
2021-09-30,-0.0038469549478082846,1.4970636647682,0.19229913467055032,-0.06028537248675589
2021-10-01,0.008084829041606218,1.5091671685622514,0.19183503361560955,-0.05268794037541467
2021-10-04,-0.02431305627609926,1.472474702262956,0.19555472062943718,-0.07571999179209467
2021-10-05,0.01688560974143289,1.497338335439501,0.18973078389604733,-0.06011296028168762
2021-10-06,0.010424104257590272,1.512946746357009,0.19250028027495245,-0.050315479789306006
2021-10-07,0.011483525675735629,1.53032070916482,0.1954965617377421,-0.039409753217618006
2021-10-08,-0.005230965664506709,1.5223156540794953,0.19532732973911934,-0.04443456781619671
2021-10-11,-0.0032994081820116707,1.517292913354821,0.1924150971792654,-0.04758736822159147
2021-10-12,-0.0005261185694217687,1.516494637377853,0.18412236766528636,-0.04808845019292195
2021-10-13,0.007946428098199133,1.5285453529750805,0.18600008897459613,-0.04052415350653475
2021-10-14,0.019474437341609686,1.5583129136754021,0.19506829718269258,-0.021838901253210013
2021-10-15,0.014920441079964309,1.5815636296880435,0.19996316494148944,-0.007244306212645354
2021-10-18,0.015217009189105093,1.6056302979741608,0.20402617734831377,0.0
2021-10-19,0.0032357695634734514,1.6108257476225365,0.2034262342186022,0.0
2021-10-20,-0.003094445660538775,1.6058411348779218,0.20332124413503513,-0.0030944456605387855
2021-10-21,0.014402764675694422,1.6289696868501184,0.2057908464990984,0.0
2021-10-22,-0.0052046189268702865,1.6204915203866403,0.20410138591917895,-0.005204618926870292
2021-10-25,0.02105429613165794,1.6546098287357014,0.2118338369060834,0.0
2021-10-26,0.01832565487692865,1.6849316374130858,0.21697722162835564,0.0
2021-10-27,0.011581138615475018,1.704445064263566,0.21746390493014683,0.0
2021-10-28,0.01877000142761468,1.7364375005530839,0.22221164164743157,0.0
2021-10-29,0.007837434709358092,1.7500467160905497,0.21766121400315494,0.0
2021-11-01,0.008731278038025092,1.765326860548269,0.19561021266340428,0.0
2021-11-02,0.003857764279169557,1.7721370754519505,0.19558903811657014,0.0
2021-11-03,0.013764101872995184,1.796528950691383,0.19364390184150126,0.0
2021-11-04,0.032690945081455675,1.8552591799556801,0.20927413210724957,0.0
2021-11-05,0.0012742970415544235,1.8576233312400143,0.2092339440561431,0.0
2021-11-08,-0.0023126087862190992,1.853327375202703,0.20652747855177128,-0.0023126087862191023
2021-11-09,-0.014218059312369448,1.826976656656833,0.18571556191994462,-0.016497787289699778
2021-11-10,-0.014233131477324877,1.800973057696633,0.19442058588391897,-0.0304961035914454
2021-11-11,0.006312754871836657,1.812342159140654,0.19210953022638622,-0.024375863146127587
2021-11-12,0.004882057904451226,1.8211901185042572,0.19209860419392863,-0.019612809617026616
2021-11-15,-0.00461394702000425,1.8127872437841233,0.17222727481638056,-0.024136264172544473
2021-11-16,0.010916164324514876,1.832575927222655,0.17010923464285133,-0.013483575273917109
2021-11-17,0.0021170740347527745,1.8364556261348908,0.1702802716304139,-0.011395046966272509
2021-11-18,0.033094535687100496,1.8972322723917883,0.18648568271132893,0.0
2021-11-19,0.01752556444332345,1.9304823388455434,0.18490137290939787,0.0
2021-11-22,-0.011087758017636336,1.9090776178151034,0.19034030254044873,-0.011087758017636326
2021-11-23,-0.008196339793186397,1.893430168967924,0.1944928849122222,-0.01919321877856553
2021-11-24,0.007636811207482441,1.9078899377028837,0.19448876607459187,-0.011702982559358864
2021-11-26,-0.028409948046634534,1.8536868836940479,0.21705268888322315,-0.03978044947949141
2021-11-29,0.03242439954890136,1.9137915678495014,0.22898007287746286,-0.008645907118748011
2021-11-30,-0.004400114113969256,1.9053706665606116,0.22953078033927735,-0.013007978254775942
2021-12-01,-0.0187555426086257,1.8696344058387087,0.24028162426679608,-0.03151954917299203
2021-12-02,0.0009295215341406091,1.8713722712799057,0.23937203105166255,-0.030619325738554245
2021-12-03,-0.028580347624075086,1.817887801232671,0.2568289211803042,-0.058324562389006726
2021-12-06,0.003823594979449695,1.824838667902667,0.25541026709141723,-0.05472397691348628
2021-12-07,0.041644937034956746,1.9008339593264278,0.2736164958710129,-0.015358016451394086
2021-12-08,0.0033342575288106253,1.9071718292663309,0.27059941635892415,-0.012074966504564124
2021-12-09,-0.02178470877368648,1.865624646384385,0.2798940868548739,-0.03359662564949659
2021-12-10,0.010499709529427748,1.8852131632623623,0.2768978564578329,-0.02344967093055756
2021-12-13,-0.030454619842523532,1.8277997130530859,0.29274020118437594,-0.05319013995945867
2021-12-14,-0.010289017848326608,1.8089934491823165,0.2939097505670933,-0.06293188350838735
2021-12-15,0.0332142180112998,1.869077751984471,0.30836735218023326,-0.031807898795796936
2021-12-16,-0.041411487432136435,1.7916764621484804,0.3306692849476655,-0.07190217382670848
2021-12-17,-0.004003281144767196,1.7845038775500381,0.31603918842540796,-0.07561761035472749
2021-12-20,-0.01392277659857336,1.759658628723621,0.3181078517992915,-0.08848757985741397
2021-12-21,0.029796321681542504,1.8120899832747719,0.33084909700614207,-0.061327862570124264
2021-12-22,0.021783396434394954,1.8515634577552424,0.33435086633374594,-0.04088039527856838
