Date,AAPL,AMZN,MSFT,NVDA,SP500,TSLA
2020-12-29,-0.013314799912210074,0.011583575926625178,-0.003600640113798015,0.0033565891472868703,-0.002248755153397286,0.0034651719929486013
2020-12-30,-0.008526729443167569,-0.010881998795906123,-0.011019406647334362,0.015645160044192696,0.0013415615776763978,0.0432290404447635
2020-12-31,-0.00770266227938976,-0.008801375595355876,0.0033381450739804475,-0.00690714905140799,0.006457663451232554,0.01567402856645672
2021-01-04,-0.02471927048006628,-0.02158474391528209,-0.021266073194856516,0.004481041746457359,-0.014749341071856437,0.03415180383916039
2021-01-05,0.012363804960976665,0.010004299212647894,0.0009646745371858501,0.022213749189766263,0.007079741670494855,0.00731737597253268
2021-01-06,-0.033661552553240215,-0.024896613650415844,-0.025929325378614032,-0.05895649319646701,0.005688373715420303,0.028390452691557044
2021-01-07,0.034123222748815074,0.007577157641840637,0.028457008244993975,0.057830274683895455,0.014860862837170918,0.07944655671400791
2021-01-08,0.008631225175679935,0.006495559996964051,0.006092812313894358,-0.005035971223021574,0.005494505494505475,0.07840315161060118
2021-01-11,-0.023248769405528336,-0.021519464605523564,-0.009698570257717809,0.025962581344902258,-0.0065626062174810595,-0.0782143587645735
2021-01-12,-0.0013955652039073785,0.002125739754223588,-0.011770656122120582,-0.010035605476636178,0.00042109695757441834,0.047152959763547386
2021-01-13,0.01622670807453397,0.01443846668995108,0.006560275438514784,0.0034854057902231617,0.002262443438914019,0.005851032645279863
2021-01-14,-0.015127206050882358,-0.012135607996487496,-0.01534621429231764,-0.02449784951004297,-0.003753477872854294,-0.011013566205166692
2021-01-15,-0.013730509657900791,-0.007424531650183752,-0.0017369261102244682,-0.02581759505465786,-0.007192728230799639,-0.022295863265293203
2021-01-19,0.005427088249174039,0.005318514939196328,0.017822713378791377,0.012893191803724724,0.008147125948728906,0.022259616117850323
2021-01-20,0.032856137057028834,0.04570040631128314,0.03649972278691549,0.0261414324430147,0.013925083576824981,0.0069860889198007925
2021-01-21,0.036658335226842365,0.013363445262273954,0.002808237496656929,0.037536099597480055,0.00033750454333025814,-0.006420131274046836
2021-01-22,0.016073646525900376,-0.004463273248482724,0.004356136373738773,-0.011177212907878098,-0.003010562923360438,0.001952686061691411
2021-01-25,0.027683900194146682,0.0005376295094812189,0.015844213321531297,-0.0043172288058341834,0.00361837823766753,0.04034785036708066
2021-01-26,0.0016792611251050804,0.009754098360655883,0.012198841110094616,-0.0159668358565328,-0.0015043834621569774,0.002599795640326752
2021-01-27,-0.007683710533668564,-0.028125779810169838,0.002453406792062962,-0.03851793409897808,-0.025665004156275928,-0.021436096143778838
2021-01-28,-0.03498521751372663,0.0015591261469167783,0.02589094031773298,0.01031135332641786,0.009757918310760338,-0.03324627768541433
2021-01-29,-0.037420672550879,-0.009704659595628828,-0.029171723935880745,-0.0046892958393992545,-0.019327242963510627,-0.050153585615452134
2021-02-01,0.016520157623522103,0.04262990455991522,0.03315226763235035,0.019030316094166055,0.016073447848796496,0.058321424520812126
2021-02-02,0.00633666318771442,0.011104197578136077,-0.0005841852701857775,0.024159552768754367,0.013884840615808525,0.03927103494148332
2021-02-03,-0.0077783539521446565,-0.019961538461538475,0.01457141664231143,-0.0019399858373657652,0.0010192614274886491,-0.020738321933111203
2021-02-04,0.025757802000895946,0.005575798558805634,-0.004074074074074119,0.009888769816341014,0.010834943344995018,-0.00549883712195931
2021-02-05,-0.004585486571075048,0.0063494446112277725,0.0007850915251434998,-0.005364343581449549,0.0039000955652557234,0.0026350898245861565
2021-02-08,0.0010968119333139015,-0.008713810539504485,0.001114781172584678,0.06237215804576568,0.007409694350108076,0.013130261345003502
2021-02-09,-0.006573661529471919,-0.005398833563049488,0.0053614880191363845,-0.01215483388393701,-0.0011237102870569338,-0.01616814902785413
2021-02-10,-0.004558488346445122,-0.005573373676248106,-0.0038971161340608518,0.03513236861293412,-0.00033237880957248667,-0.05255103860700194
2021-02-11,-0.00192037816677737,-0.007439344242343049,0.006877522444609152,0.03295110503037724,0.001662446609887791,0.008498795817548643
2021-02-12,0.0017760674905646923,0.004776020575513629,0.0020450734181356456,-0.018982610748288664,0.004698192217342578,0.005495035543828353
2021-02-16,-0.016104011228484927,-0.002672597636764751,-0.005265521041675214,0.024663632171001204,-0.0005591135508794531,-0.024383914130274964
2021-02-17,-0.017643967264809657,0.012141513329968268,0.002051702913418163,-0.02767721440545834,-0.000330570106290895,0.002424204974555977
2021-02-18,-0.00863650259859372,0.005920861743798023,-0.0016789516789517123,-0.005165705085200534,-0.004400579960827211,-0.013493704190941647
2021-02-19,0.0012335209313083517,-0.023535032134197387,-0.011567332540301067,0.006574954481084472,-0.0018650996423097421,-0.007721938581117138
2021-02-22,-0.02979902979902982,-0.02128065478937813,-0.02680831638793213,-0.0382340133319935,-0.0077303094683491835,-0.08549866702913944
2021-02-23,-0.0011111111111110628,0.004326037337223365,-0.005287620996972331,-0.014892935259616435,0.0012640268283246048,-0.021917430907608337
2021-02-24,-0.0040521214047354315,-0.010946940053216503,0.005487203669567453,0.02524395417904124,0.011336115834492677,0.06178840987591161
2021-02-25,-0.034782608695652195,-0.032400388665402624,-0.023704966958004725,-0.08217808124698267,-0.024481581494879445,-0.08059108918897062
2021-02-26,0.002231589387552857,0.011700401679990646,0.014804139918773718,0.030584256997933545,-0.004726712453973381,-0.009850197839464725
2021-03-01,0.05385122876463799,0.0172037517822905,0.019623031241931432,0.009274855080389388,0.023772040302267206,0.06355294257674093
2021-03-02,-0.020893653650520427,-0.01640422867386704,-0.012956866717312332,-0.03145567379729364,-0.008073196986006503,-0.04452752377476543
2021-03-03,-0.024456521739130488,-0.028931695604825225,-0.026980801299867463,-0.0448669655311309,-0.013073921918197673,-0.04842375858396342
2021-03-04,-0.015811895788956254,-0.00912811980033279,-0.0036473896994200228,-0.033932587779582635,-0.013404194046652829,-0.04862232832552493
2021-03-05,0.010738366769333263,0.0076874767007995,0.021479292550610873,0.0073724970291746406,0.019477245588430447,-0.03779931700544448
2021-03-08,-0.04167352989622797,-0.016167520980116423,-0.018177892918825544,-0.06967058540304139,-0.00536193029490617,-0.058449722702474394
2021-03-09,0.04060673771055345,0.03756838699842491,0.028101499626193016,0.0799599768832,0.014157485672415149,0.19641214792616268
2021-03-10,-0.009125820704463772,-0.00170103008635758,-0.005817435195482945,-0.004153255113695464,0.006038086391082276,-0.00819502010006834
2021-03-11,0.016502750458409654,0.01829842623722855,0.020265037432234845,0.04212282348034613,0.010387811634348987,0.04721164183206339
2021-03-12,-0.007625450967530312,-0.007740261241846125,-0.005819592628515946,-0.01058221418401506,0.0010154088289797691,-0.008390651801029048
2021-03-15,0.02445674626125749,-0.0025279253210076513,-0.0039872746553552,0.026081207218419333,0.006492024446529632,0.020483620498410016
2021-03-16,0.012742963142188923,0.0033033929544923346,0.012350410970571879,0.007580753981790922,-0.0015621456826829805,-0.04387405712348502
2021-03-17,-0.0064505853308910455,0.014188870129954179,-0.002818560430777106,0.003761859261321332,0.0028768264062382087,0.036830763748600504
2021-03-18,-0.033905097787752525,-0.03435882553663738,-0.02666216672291588,-0.0463822865837662,-0.014745476963337611,-0.06932049110741967
2021-03-19,-0.004480212395254313,0.015511940264003599,-0.001603675450762898,0.009691491452151757,-0.0006129485378623123,0.002618041521219805
2021-03-22,0.0283356946412201,0.011678200692041507,0.024484480138919018,0.026506718149122532,0.007027676266898375,0.02310366943057418
2021-03-23,-0.006888726801199452,0.00856030628087967,0.0067375736260011365,-0.00875909087461979,-0.007638430695833143,-0.011701345030051491
2021-03-24,-0.019993471519503814,-0.016073306772908413,-0.008923310042932897,-0.032729442727300495,-0.0054724459787751645,-0.04816056542225444
2021-03-25,0.004163544008660258,-0.013219654883109277,-0.013250658285908434,-0.008518547813019195,0.005245429533825341,0.0160564519967632
2021-03-26,0.005141388174807027,0.0018941259117737363,0.017818713953688503,0.024251513725239926,0.016626167029031746,-0.03385453143467754
2021-03-29,0.0014850259879548577,0.007765323407699087,-0.005243572395128515,0.008489559399655677,-0.0008554535161655608,-0.01199253672723477
2021-03-30,-0.012274487190048533,-0.006645576822412846,-0.014410814487332169,-0.00590811148953907,-0.003147742439122636,0.03980108292317608
2021-03-31,0.018765638031693177,0.01269601248981278,0.01690748328660785,0.03701890955421927,0.0036123882180569833,0.050832266264791315
2021-04-01,0.0069586573884568015,0.021628400041369344,0.027908554947618347,0.03472352284560576,0.011830149261244927,-0.009252467961083921
2021-04-05,0.02357723577235782,0.02079405251502675,0.02772849185062931,0.012721006675451507,0.014428219607452997,0.044276697283973876
2021-04-06,0.0024622716441620174,-0.0009018418026919273,-0.0048580720279438605,-0.009008042895442436,-0.0009808970303342157,0.0008248317777295178
2021-04-07,0.013390381110847116,0.017237314738415943,0.008230452674897082,0.0203441186018829,0.0014727902010358562,-0.029857725340504904
2021-04-08,0.019233776387802992,0.006071251055836502,0.01340536214485799,0.012267119171350815,0.004240300007352982,0.019121725001632006
2021-04-09,0.0202132555998773,0.02209559603552269,0.010266535044422431,0.005797303904449214,0.007712584203846573,-0.009915181327168954
2021-04-12,-0.013195984811459005,0.00213213925627187,0.00023451240961502862,0.056180555555555456,-0.00019376089905065452,0.03686745396996449
2021-04-13,0.02430661383724475,0.006098733795152356,0.010081669336876375,0.030935630218949406,0.003294573643410903,0.08595673465864184
2021-04-14,-0.017853157777281914,-0.01970588235294113,-0.011219002669348943,-0.025670461430530422,-0.004080548580258969,-0.039471623326588046
2021-04-15,0.018707869423615797,0.013828382838283693,0.015297938103994602,0.05631341231917264,0.011079593667418175,0.009041014173419182
2021-04-16,-0.002527881040892188,0.006022331456102092,0.00477842003853568,-0.013930459246590199,0.003620755802800746,0.0012587130349479558
2021-04-19,0.005068574836016637,-0.00806897606664625,-0.007670476336580467,-0.03460801256873525,-0.00530402580336875,-0.03399646300203607
2021-04-20,-0.012830020765351446,-0.011067582836349898,-0.0018551441601608598,-0.012400890520642083,-0.006821511781519574,0.0061009193568699605
2021-04-21,0.0029299075952218256,0.008195664364603727,0.00898319522961355,0.012470915478568045,0.009310986964618184,0.034951951341736454
2021-04-22,-0.01168539325842699,-0.01575838335286528,-0.013086192340164171,-0.0332150646137821,-0.009201130972348648,-0.03283099500080622
2021-04-23,0.018038502349552843,0.009622126054686708,0.015476144184780383,0.027945563389291772,0.010931076178960053,0.013492062830402718
2021-04-26,0.0029779630732580387,0.020389837408107958,0.0015316867700556624,0.013933561738059597,0.0017702502272620713,0.01206457527619631
2021-04-27,-0.0024495249406176756,0.0024728659430919286,0.0016058115083159574,-0.006215273291122814,-0.00021492024071079197,-0.04532634660697554
2021-04-28,-0.006027234169208806,0.012017802851850723,-0.028285681566591725,-0.0068262492036043065,-0.0008359806052499197,-0.0146722216238927
2021-04-29,-0.0007486150621351939,0.0037039178834752384,-0.008053111250785672,0.0031420192710516215,0.006765155861541361,-0.025057610903689853
2021-04-30,-0.015133353311357345,-0.0011206144078170777,-0.0013068789354876431,-0.02057449363123831,-0.007194586251929258,0.04791759170386767
2021-05-03,0.008215426745778132,-0.02334012032000743,-0.0012689348877785722,-0.011506046170758455,0.002750406581842446,-0.0345906630581867
2021-05-04,-0.035385543986721,-0.02203461401037654,-0.0161597713015168,-0.03272268952873936,-0.006678274143153584,-0.01649890494962769
2021-05-05,0.001955416503715224,-0.012479354564037926,-0.005327091488760649,0.007469706577104551,0.0006963286671310964,-0.003949080158711427
2021-05-06,0.012802498048399835,0.01095537739945085,0.013226761877713322,0.004461043676729837,0.00815817256934448,-0.011029007371451183
2021-05-07,0.003622629875134953,-0.0044641101873050815,0.010931806350858997,0.019920126695586404,0.0073781416603198036,0.013307261054344766
2021-05-10,-0.025804469702787936,-0.030720528859737417,-0.020914204230373157,-0.03689501292844455,-0.010442753862874077,-0.0644435451378772
2021-05-11,-0.00741032715806067,0.010474880034101464,-0.0038433530220892687,0.002838957506764439,-0.008666794002482825,-0.018822491415490195
2021-05-12,-0.02493844809784762,-0.022323824176233242,-0.029362790886569456,-0.0382908229241663,-0.02145902073649486,-0.04424806290474137
2021-05-13,0.01791968722000492,0.003023534711955156,0.01686192468619252,-0.006773994258094995,0.012183115924193855,-0.030853379443625095
2021-05-14,0.019844762743058464,0.01943083439033111,0.021067357939348996,0.04227495920323743,0.014930091185410221,0.031573235769951635
2021-05-17,-0.009258532757944304,0.014735176393930738,-0.01196856739875074,-0.0054412693954926095,-0.002539591269555941,-0.021891341947298915
2021-05-18,-0.011245743248594287,-0.011653044438125093,-0.008565135818582204,-0.010567929123574848,-0.0085268897268993,0.0018031315303057571
2021-05-19,-0.0012815378454145154,-0.00014850198621407795,0.00016455487905209232,0.0035674025028895606,-0.0029313435728476334,-0.0249362356475048
2021-05-20,0.021012110032881504,0.004913670400396031,0.01382033563672258,0.03886732357917788,0.010544986272080115,0.04138696624427651
2021-05-21,-0.014767103919566371,-0.013732880086708033,-0.005314832846478379,0.025957228400342203,-0.0007693972253614012,-0.010055047897857494
2021-05-24,0.013314199154907058,0.013084281379172724,0.022882081820777556,0.04136928187409117,0.009913616785774515,0.044002218703421914
2021-05-25,-0.0015735641227379027,0.004332833074986109,0.0037483052875029177,0.002293107865744215,-0.0021443377570227184,-0.002885529610688553
2021-05-26,-0.00039401103230896073,0.0018747794602722578,-0.000913713650087411,0.0033359322077224363,0.0018862968888038179,0.023879843205583562
2021-05-27,-0.012376823019314087,-0.010734542870793451,-0.00866833671318945,-0.013503184713375749,0.0011677788369874875,0.018929956206275245
2021-05-28,-0.00534802043422733,-0.0021794923392701726,0.0014840961052504653,0.048844266528925484,0.0007617415315768206,-0.008924626919969425
2021-06-01,-0.002648262579247218,-0.001371363327510755,-0.009131688561358597,0.001231185939856827,-0.0004995123807712831,-0.0021112575129578204
2021-06-02,0.006276150627614996,0.004765973311792182,-0.0004042037186742231,0.031590273294598736,0.0014516896715850436,-0.030100987370087262
2021-06-03,-0.012154166000319822,-0.014526946589197842,-0.006429437929640125,0.011413552028512797,-0.0036120814619425845,-0.053344808746962236
2021-06-04,0.01902217905131942,0.006027593261395348,0.02067477921126515,0.03585781800610488,0.008824441317465181,0.04575467696204072
2021-06-07,7.943442688063129e-05,-0.0025606477409536588,0.012041947446070456,0.002315354727135288,-0.0008038015083098315,0.0101495718470197
2021-06-08,0.006671961874503474,0.020669103598800476,-0.004885544304794931,-0.009194619444917396,0.00018928191174727438,-0.0025452382132765683
2021-06-09,0.003077165851349317,0.00522041230228143,0.004038484380567864,-0.005653892421378259,-0.0018214936247722413,-0.007968822534774378
2021-06-10,-0.008023283253362656,0.020876826722338038,0.0143933120391182,0.0038425421844305863,0.004644990046449804,0.018938511463060248
2021-06-11,0.009832685750535308,-0.0008418790022837186,0.0025268232001243174,0.02297274031563834,0.001934327231553068,-0.0003771389853043372
2021-06-14,0.024577934825284586,0.011067188951933593,0.007755244484082269,0.010855357273089394,0.0018128737580638266,0.012789195687483268
2021-06-15,-0.006437768240343367,-0.00021868452393269955,-0.0058871060833428634,-0.012781095300463896,-0.0019976028765481546,-0.029675089340960525
2021-06-16,0.003933970996606195,0.00949416664449787,-0.0037931568354234724,0.0012255108637604373,-0.005392549333584684,0.009193309260981497
2021-06-17,0.012600845178639908,0.02166459263597109,0.013676276322946546,0.047556750868879005,-0.0004261666311528023,0.019392599962405166
2021-06-18,-0.010091812732377137,-0.0006706331464730875,-0.00563434266002294,-0.0009969288160666112,-0.013145740069636869,0.01088242148595886
2021-06-21,0.014103939904951845,-0.009446786543921504,0.012334733839571399,-0.011341992735544926,0.014016897081413404,-0.003978918996967895
2021-06-22,0.012698412698412431,0.014904631205920005,0.010965997791569926,0.024935828906025304,0.005112668055292424,0.004638951828834337
2021-06-23,-0.002089864158829724,-0.00046213884704904284,-0.0008850890738578698,0.00902746892009243,-0.001083270535041314,0.052684589422101524
2021-06-24,-0.002169035153328336,-0.015622948667454395,0.005334087267929499,0.007776547569697589,0.0058229996699514786,0.03541131498890149
2021-06-25,-0.0022487069934786774,-0.013806580305472771,-0.006261952079193112,-0.009085938923745873,0.0033282550099613673,-0.01169427545358337
2021-06-28,0.012546014574412068,0.012474055258624217,0.013961210474681351,0.050128737323314576,0.002312705865863185,0.02507941270764058
2021-06-29,0.011500222584953423,0.0012340696131409867,0.009973206311401972,0.0020915686765075048,0.0002796811634735441,-0.011557528684738139
2021-06-30,0.004621139881170633,-0.002314291183072581,-0.0018422991893883855,-0.0012133740787344527,0.001328114078009257,-0.001557377049180353
2021-07-01,0.0022634345794392274,-0.002090019068880511,0.0025839793281654533,0.010473690788651346,0.005212332751599602,-0.002618656059631075
2021-07-02,0.019596415822831004,0.022723763971138622,0.02227540500736369,0.013605778745299668,0.007500173615130112,0.001445746023977179
2021-07-06,0.014718490997427836,0.04692706879560693,3.601656762119987e-05,0.010323619856494437,-0.0020219194448912736,-0.028457799381352178
2021-07-07,0.0179552175749893,0.005669606664236326,0.008175466397752684,-0.015783752445829302,0.003361344537815114,-0.022635768216137664
2021-07-08,-0.00919969564916634,0.009422222703147298,-0.008966527346122244,-0.023022020636369933,-0.008558775613225933,0.012658033453507134
2021-07-09,0.013055012566322244,-0.0032347021635252826,0.0018744142455482393,0.00741101754526996,0.011294204776893135,0.006341815588274846
2021-07-12,-0.004203707532216994,-0.00021240327585003715,-0.002230697272792681,0.02305202415923957,0.0034328084950567828,0.043762697886094326
2021-07-13,0.007889273356401327,-0.011076898253351564,0.013197749891821875,-0.012797074954296161,-0.003512293025589641,-0.025025528664293084
2021-07-14,0.02410052183466105,0.001174755803076133,0.00544522741832143,-0.02017283950617288,0.0011672617412799013,-0.022676136858269302
2021-07-15,-0.00449212202480731,-0.013711131874578952,-0.0052387526105270865,-0.04411460827054403,-0.003269094483688839,-0.004254951828178255
