Date,AAPL,AMZN,MSFT,NVDA,SP500,TSLA
2022-04-26,156.8,139.391,270.22,18.788,4175.2,292.14
2022-04-27,156.57,138.167,283.22,18.415,4183.96,293.8366
2022-04-28,163.64,144.5965,289.63,19.782,4287.5,292.5033
2022-04-29,157.65,124.2815,277.52,18.547,4131.93,290.2533
2022-05-02,157.96,124.5,284.47,19.533,4155.38,300.98
2022-05-03,159.48,124.2535,281.78,19.602,4175.48,303.0833
2022-05-04,166.02,125.9285,289.98,20.334,4300.17,317.54
2022-05-05,156.77,116.407,277.35,18.844,4146.87,291.0933
2022-05-06,157.28,114.7725,274.73,18.675,4123.34,288.55
2022-05-09,152.06,108.789,264.58,16.95,3991.24,262.37
2022-05-10,154.51,108.859,269.5,17.595,4001.05,266.68
2022-05-11,146.5,105.372,260.55,16.63,3935.18,244.6666
2022-05-12,142.56,106.9305,255.35,16.175,3930.08,242.6666
2022-05-13,147.11,113.055,261.12,17.706,4023.89,256.53
2022-05-16,145.54,110.8105,261.5,17.264,4008.01,241.4566
2022-05-17,149.24,115.3685,266.82,18.177,4088.85,253.87
2022-05-18,140.82,107.1125,254.08,16.938,3923.68,236.6033
2022-05-19,137.35,107.319,253.14,17.124,3900.79,236.4733
2022-05-20,137.59,107.591,252.56,16.694,3901.36,221.3
2022-05-23,143.11,107.557,260.65,16.898,3973.75,224.9666
2022-05-24,140.36,104.1,259.62,16.154,3941.48,209.3866
2022-05-25,140.52,106.775,262.52,16.975,3978.73,219.6
2022-05-26,143.78,111.0775,265.9,17.851,4057.84,235.91
2022-05-27,149.64,115.1465,273.24,18.811,4158.24,253.21
2022-05-31,148.84,120.2095,271.87,18.672,4132.15,252.7533
2022-06-01,148.71,121.684,272.42,18.32,4101.23,246.79
2022-06-02,151.21,125.511,274.58,19.592,4176.82,258.3333
2022-06-03,145.38,122.35,270.02,18.72,4108.54,234.5166
2022-06-06,146.14,124.79,268.75,18.786,4121.43,238.28
2022-06-07,148.71,123.0,272.5,18.926,4160.68,238.8866
2022-06-08,147.96,121.18,270.41,18.648,4115.77,241.8666
2022-06-09,142.64,116.15,264.79,18.048,4017.82,239.7066
2022-06-10,137.13,109.65,252.99,16.974,3900.86,232.23
2022-06-13,131.88,103.67,242.26,15.647,3749.63,215.7366
2022-06-14,132.76,102.31,244.49,15.836,3735.48,220.89
2022-06-15,135.43,107.67,251.76,16.527,3789.99,233.0
2022-06-16,130.06,103.66,244.97,15.601,3666.77,213.1
2022-06-17,131.56,106.22,247.65,15.88,3674.84,216.76
2022-06-21,135.87,108.68,253.74,16.566,3764.79,237.0366
2022-06-22,135.35,108.95,253.13,16.36,3759.89,236.0866
2022-06-23,138.27,112.44,258.86,16.225,3795.73,235.07
2022-06-24,141.66,116.46,267.7,17.126,3911.74,245.7066
2022-06-27,141.66,113.22,264.89,16.869,3900.11,244.92
2022-06-28,137.44,107.4,256.48,15.982,3821.55,232.6633
2022-06-29,139.23,108.92,260.26,15.542,3818.83,228.49
2022-06-30,136.72,106.21,256.83,15.159,3785.38,224.4733
2022-07-01,138.93,109.56,259.58,14.523,3825.33,227.2633
2022-07-05,141.56,113.5,262.85,14.964,3831.39,233.0666
2022-07-06,142.92,114.33,266.21,15.13,3845.08,231.7333
2022-07-07,146.35,116.33,268.4,15.858,3902.62,244.5433
2022-07-08,147.04,115.54,267.66,15.838,3899.38,250.7633
2022-07-11,144.87,111.75,264.51,15.152,3854.43,234.3433
2022-07-12,145.86,109.22,253.67,15.082,3818.8,233.07
2022-07-13,145.49,110.4,252.72,15.164,3801.78,237.04
2022-07-14,148.47,110.63,254.08,15.372,3790.38,238.3133
2022-07-15,150.17,113.55,256.72,15.762,3863.16,240.0666
2022-07-18,147.07,113.76,254.25,16.101,3830.85,240.5466
2022-07-19,151.0,118.21,259.53,16.992,3936.69,245.53
2022-07-20,153.04,122.77,262.27,17.807,3959.9,247.5
2022-07-21,155.35,124.63,264.84,18.05,3998.95,271.7066
2022-07-22,154.09,122.42,260.36,17.319,3961.63,272.2433
2022-07-25,152.95,121.14,258.83,17.024,3966.84,268.4333
2022-07-26,151.6,114.81,251.9,16.533,3921.05,258.86
2022-07-27,156.79,120.97,268.74,17.79,4023.61,274.82
2022-07-28,157.35,122.28,276.41,17.984,4072.43,280.9
2022-07-29,162.51,134.95,280.74,18.163,4130.29,297.15
2022-08-01,161.51,135.39,278.01,18.441,4118.63,297.2766
2022-08-02,160.01,134.16,274.82,18.526,4091.19,300.5866
2022-08-03,166.13,139.52,282.47,18.893,4155.17,307.3966
2022-08-04,165.81,142.57,283.65,19.215,4151.94,308.6333
2022-08-05,165.35,140.8,282.91,18.989,4145.19,288.17
2022-08-08,164.87,139.41,280.32,17.793,4140.06,290.4233
2022-08-09,164.92,137.83,282.3,17.086,4122.47,283.3333
2022-08-10,169.24,142.69,289.16,18.097,4210.24,294.3566
2022-08-11,168.49,140.64,287.02,17.942,4207.27,286.63
2022-08-12,172.1,143.55,291.91,18.709,4280.15,300.03
2022-08-15,173.19,143.18,293.47,19.032,4297.14,309.32
2022-08-16,173.03,144.78,292.71,18.879,4305.2,306.5633
2022-08-17,174.55,142.1,291.32,18.335,4274.04,303.9966
2022-08-18,174.15,142.3,290.17,18.773,4283.74,302.87
2022-08-19,171.52,138.23,286.15,17.849,4228.48,296.6666
2022-08-22,167.57,133.22,277.75,17.034,4137.99,289.9133
2022-08-23,167.23,133.62,276.44,17.181,4128.73,296.4533
2022-08-24,167.53,133.8,275.79,17.222,4140.77,297.0966
2022-08-25,170.03,137.28,278.85,17.913,4199.12,296.07
2022-08-26,163.62,130.75,268.09,16.26,4057.66,288.09
2022-08-29,161.38,129.79,265.23,15.801,4030.61,284.82
2022-08-30,158.91,128.73,262.97,15.468,3986.16,277.7
2022-08-31,157.22,126.77,261.47,15.094,3955.0,275.61
2022-09-01,157.96,127.82,260.4,13.937,3966.85,277.16
2022-09-02,155.81,127.51,256.06,13.647,3924.26,270.21
2022-09-06,154.53,126.11,253.25,13.465,3908.19,274.42
2022-09-07,155.96,129.48,258.09,13.714,3979.87,283.7
2022-09-08,154.46,129.82,258.52,13.99,4006.18,289.26
2022-09-09,157.37,133.27,264.46,14.387,4067.36,299.68
2022-09-12,163.43,136.45,266.65,14.505,4110.41,304.42
2022-09-13,153.84,126.82,251.99,13.131,3932.69,292.13
2022-09-14,155.31,128.55,252.22,13.128,3946.01,302.61
2022-09-15,152.37,126.28,245.38,12.929,3901.35,303.75
2022-09-16,150.7,123.53,244.74,13.198,3873.33,303.35
2022-09-19,154.48,124.66,244.52,13.382,3899.89,309.07
2022-09-20,156.9,122.19,242.45,13.176,3855.93,308.73
2022-09-21,153.72,118.54,238.95,13.261,3789.93,300.8
2022-09-22,152.74,117.31,240.98,12.561,3757.99,288.59
2022-09-23,150.43,113.78,237.92,12.516,3693.23,275.33
2022-09-26,150.77,115.15,237.45,12.228,3655.04,276.01
2022-09-27,151.76,114.41,236.41,12.413,3647.29,282.94
2022-09-28,149.84,118.01,241.07,12.736,3719.04,287.81
2022-09-29,142.48,114.8,237.5,12.22,3640.47,268.21
2022-09-30,138.2,113.0,232.9,12.139,3585.62,265.25
2022-10-03,142.45,115.88,240.74,12.512,3678.43,242.4
2022-10-04,146.1,121.09,248.88,13.167,3790.93,249.44
2022-10-05,146.4,120.95,249.2,13.209,3783.28,240.81
2022-10-06,145.43,120.3,246.79,13.13,3744.52,238.13
2022-10-07,140.09,114.56,234.24,12.076,3639.66,223.07
2022-10-10,140.42,113.67,229.25,11.67,3612.39,222.96
2022-10-11,138.98,112.21,225.41,11.586,3588.84,216.5
2022-10-12,138.34,112.9,225.75,11.5,3577.03,217.24
2022-10-13,142.99,112.53,234.24,11.96,3669.91,221.72
2022-10-14,138.38,106.9,228.56,11.227,3583.07,204.99
2022-10-17,142.41,113.79,237.53,11.888,3677.95,219.35
2022-10-18,143.75,116.36,238.5,11.967,3719.98,220.19
2022-10-19,143.86,115.07,236.48,12.051,3695.16,222.04
2022-10-20,143.39,115.25,236.15,12.194,3665.78,207.28
2022-10-21,147.27,119.32,242.12,12.466,3752.75,214.44
2022-10-24,149.45,119.82,247.25,12.599,3797.34,211.25
2022-10-25,152.34,120.6,250.66,13.261,3859.11,222.415
2022-10-26,149.35,115.66,231.32,12.896,3830.6,224.64
2022-10-27,144.8,110.96,226.75,13.176,3807.3,225.09
2022-10-28,155.74,103.41,235.87,13.834,3901.06,228.52
2022-10-31,153.34,102.44,232.13,13.497,3871.98,227.54
2022-11-01,150.65,96.79,228.17,13.543,3856.1,227.82
2022-11-02,145.03,92.12,220.1,13.219,3759.69,214.98
2022-11-03,138.88,89.3,214.25,13.421,3719.89,215.31
2022-11-04,138.38,90.98,221.39,14.156,3770.55,207.47
2022-11-07,138.92,90.53,227.87,14.301,3806.8,197.08
2022-11-08,139.5,89.98,228.87,14.602,3828.11,191.3
2022-11-09,134.87,86.14,224.51,13.776,3748.57,177.59
2022-11-10,146.87,96.63,242.98,15.75,3956.37,190.72
2022-11-11,149.7,100.79,247.11,16.327,3992.93,195.97
2022-11-14,148.28,98.49,241.55,16.295,3957.25,190.95
2022-11-15,150.04,98.94,241.97,16.666,3991.73,194.42
2022-11-16,148.79,97.12,241.73,15.91,3958.79,186.92
2022-11-17,150.72,94.85,241.68,15.677,3946.56,183.17
2022-11-18,151.29,94.14,241.22,15.409,3965.34,180.19
2022-11-21,148.01,92.46,242.05,15.317,3949.94,167.87
2022-11-22,150.18,93.2,245.03,16.038,4003.58,169.91
2022-11-23,151.07,94.13,247.58,16.519,4027.26,183.2
2022-11-25,148.11,93.41,247.49,16.27,4026.12,182.86
2022-11-28,144.22,93.95,241.76,15.827,3963.94,182.92
2022-11-29,141.17,92.42,240.33,15.639,3957.63,180.83
2022-11-30,148.03,96.54,255.14,16.923,4080.11,194.7
2022-12-01,148.31,95.5,254.69,17.135,4076.57,194.7
2022-12-02,147.81,94.13,255.02,16.876,4071.7,194.86
2022-12-05,146.63,91.01,250.2,16.61,3998.84,182.45
2022-12-06,142.91,88.25,245.12,15.987,3941.26,179.82
2022-12-07,140.94,88.46,244.37,16.12,3933.92,174.04
2022-12-08,142.65,90.35,247.4,17.169,3963.51,173.44
2022-12-09,142.16,89.09,245.42,17.001,3934.38,179.05
2022-12-12,144.49,90.55,252.51,17.535,3990.56,167.82
2022-12-13,145.47,92.49,256.92,18.072,4019.65,160.95
2022-12-14,143.21,91.58,257.22,17.674,3995.32,156.8
2022-12-15,136.5,88.45,249.01,16.952,3895.75,157.67
2022-12-16,134.51,87.86,244.69,16.571,3852.36,150.23
2022-12-19,132.37,84.92,240.45,16.254,3817.66,149.87
2022-12-20,132.3,85.19,241.8,16.085,3821.62,137.8
2022-12-21,135.45,86.77,244.43,16.501,3878.44,137.57
2022-12-22,132.23,83.79,238.19,15.339,3822.39,125.35
2022-12-23,131.86,85.25,238.73,15.206,3844.82,123.15
2022-12-27,130.03,83.04,236.96,14.121,3829.25,109.1
2022-12-28,126.04,81.82,234.53,14.036,3783.22,112.71
2022-12-29,129.61,84.18,241.01,14.603,3849.28,121.82
2022-12-30,129.93,84.0,239.82,14.614,3839.5,123.18
2023-01-03,125.07,85.82,239.58,14.315,3824.14,108.1
2023-01-04,126.36,85.14,229.1,14.749,3852.97,113.64
2023-01-05,125.02,83.12,222.31,14.265,3808.1,110.34
2023-01-06,129.62,86.08,224.93,14.859,3895.08,113.06
2023-01-09,130.15,87.36,227.12,15.628,3892.09,119.77
2023-01-10,130.73,89.87,228.85,15.909,3919.25,118.85
2023-01-11,133.49,95.09,235.77,16.001,3969.61,123.22
2023-01-12,133.41,95.27,238.51,16.511,3983.17,123.56
2023-01-13,134.76,98.12,239.23,16.899,3999.09,122.4
2023-01-17,135.94,96.05,240.35,17.702,3990.97,131.49
2023-01-18,135.21,95.46,235.81,17.377,3928.86,128.78
2023-01-19,135.27,93.68,231.93,16.765,3898.85,127.17
2023-01-20,137.87,97.25,240.22,17.839,3972.61,133.42
2023-01-23,141.11,97.52,242.58,19.193,4019.81,143.75
2023-01-24,142.53,96.32,242.04,19.265,4016.95,143.89
2023-01-25,141.86,97.18,240.61,19.323,4016.22,144.43
2023-01-26,143.96,99.22,248.0,19.802,4060.43,160.27
2023-01-27,145.93,102.24,248.16,20.365,4070.56,177.9
2023-01-30,143.0,100.55,242.71,19.162,4017.77,166.66
2023-01-31,144.29,103.13,247.81,19.537,4076.6,173.22
2023-02-01,145.43,105.15,252.75,20.943,4119.21,181.41
2023-02-02,150.82,112.91,264.6,21.709,4179.76,188.27
2023-02-03,154.5,103.39,258.35,21.1,4136.48,189.98
2023-02-06,151.73,102.18,256.77,21.089,4111.08,194.76
2023-02-07,154.65,102.11,267.56,22.173,4164.0,196.81
2023-02-08,151.92,100.05,266.73,22.205,4117.86,201.29
2023-02-09,150.87,98.24,263.62,22.337,4081.5,207.32
2023-02-10,151.01,97.61,263.1,21.265,4090.46,196.89
2023-02-13,153.85,99.54,271.32,21.788,4137.29,194.64
2023-02-14,153.2,99.7,272.17,22.971,4136.13,209.25
2023-02-15,155.33,101.16,269.32,22.764,4147.6,214.24
2023-02-16,153.71,98.15,262.15,22.002,4090.41,202.04
2023-02-17,152.55,97.2,258.06,21.388,4079.09,208.31
2023-02-21,148.48,94.58,252.67,20.655,3997.34,197.37
2023-02-22,148.91,95.79,251.51,20.754,3991.05,200.86
2023-02-23,149.4,95.82,254.77,23.664,4012.32,202.07
2023-02-24,146.71,93.5,249.22,23.286,3970.04,196.88
2023-02-27,147.92,93.76,250.16,23.501,3982.24,207.63
2023-02-28,147.41,94.23,249.42,23.216,3970.15,205.71
2023-03-01,145.31,92.17,246.27,22.698,3951.39,202.77
2023-03-02,145.91,92.13,251.11,23.314,3981.35,190.9
2023-03-03,151.03,94.9,255.29,23.89,4045.64,197.79
2023-03-06,153.83,93.75,256.87,23.554,4048.42,193.81
2023-03-07,151.6,93.55,254.15,23.288,3986.37,187.71
2023-03-08,152.87,93.92,253.7,24.181,3992.01,182.0
2023-03-09,150.59,92.25,252.32,23.436,3918.32,172.92
2023-03-10,148.5,90.73,248.59,22.965,3861.59,173.44
2023-03-13,150.47,92.43,253.92,22.966,3855.76,174.48
2023-03-14,152.59,94.88,260.79,24.063,3919.29,183.26
2023-03-15,152.99,96.2,265.44,24.228,3891.93,180.45
2023-03-16,155.85,100.04,276.2,25.541,3960.28,184.13
2023-03-17,155.0,98.95,279.43,25.725,3916.64,180.13
2023-03-20,157.4,97.71,272.23,25.9,3951.57,183.25
2023-03-21,159.28,100.61,273.78,26.199,4002.87,197.58
2023-03-22,157.83,98.7,272.29,26.468,3936.97,191.15
2023-03-23,158.93,98.71,277.66,27.191,3948.72,192.22
2023-03-24,160.25,98.13,280.57,26.779,3970.99,190.41
2023-03-27,158.28,98.04,276.38,26.531,3977.53,191.81
2023-03-28,157.65,97.24,275.23,26.41,3971.27,189.19
2023-03-29,160.77,100.25,280.51,26.984,4027.81,193.88
2023-03-30,162.36,102.0,284.05,27.383,4050.83,195.28
2023-03-31,164.9,103.29,288.3,27.777,4109.31,207.46
2023-04-03,166.17,102.41,287.23,27.965,4124.51,194.77
2023-04-04,165.63,103.95,287.18,27.453,4100.6,192.58
2023-04-05,163.76,101.1,284.34,26.881,4090.38,185.52
2023-04-06,164.66,102.06,291.6,27.037,4105.02,185.06
2023-04-10,162.03,102.17,289.39,27.579,4109.11,184.51
2023-04-11,160.8,99.92,282.83,27.169,4108.94,186.79
2023-04-12,160.1,97.83,283.49,26.495,4091.95,180.54
2023-04-13,165.56,102.4,289.84,26.463,4146.22,185.9
2023-04-14,165.21,102.51,286.14,26.758,4137.64,185.0
2023-04-17,165.23,102.74,288.8,27.002,4151.32,187.04
2023-04-18,166.47,102.3,288.37,27.667,4154.87,184.31
2023-04-19,167.63,104.3,288.45,27.931,4154.52,180.59
2023-04-20,166.65,103.81,286.11,27.104,4129.79,162.99
2023-04-21,165.02,106.96,285.76,27.119,4133.52,165.08
2023-04-24,165.33,106.21,281.77,27.042,4137.04,162.55
2023-04-25,163.77,102.57,275.42,26.241,4071.63,160.67
2023-04-26,163.76,104.98,295.37,26.956,4055.99,153.75
2023-04-27,168.41,109.82,304.83,27.226,4135.35,160.19
2023-04-28,169.68,105.45,307.26,27.749,4169.48,164.31
2023-05-01,169.59,102.05,305.56,28.91,4167.87,161.83
2023-05-02,168.54,103.63,305.41,28.21,4119.58,160.31
2023-05-03,167.45,103.65,304.4,27.802,4090.75,160.61
2023-05-04,165.79,104.0,305.41,27.562,4061.22,161.2
2023-05-05,173.57,105.655,310.65,28.68,4136.25,170.06
2023-05-08,173.5,105.83,308.65,29.151,4138.12,171.79
2023-05-09,171.77,106.62,307.0,28.571,4119.17,169.15
2023-05-10,173.555,110.19,312.31,28.885,4137.64,168.54
2023-05-11,173.75,112.18,310.11,28.578,4130.62,172.08
2023-05-12,172.57,110.26,308.97,28.34,4124.08,167.98
2023-05-15,172.07,111.2,309.46,28.953,4136.28,166.35
2023-05-16,172.07,113.4,311.74,29.213,4109.9,166.52
2023-05-17,172.69,115.5,314.0,30.178,4158.77,173.86
2023-05-18,175.05,118.15,318.52,31.678,4198.05,176.89
2023-05-19,175.16,116.25,318.34,31.264,4191.98,180.14
2023-05-22,174.2,115.01,321.18,31.176,4192.63,188.87
2023-05-23,171.56,114.99,315.26,30.688,4145.58,185.77
2023-05-24,171.84,116.75,313.85,30.538,4115.24,182.9
2023-05-25,172.99,115.0,325.92,37.98,4151.28,184.47
2023-05-26,175.43,120.11,332.89,38.946,4205.45,193.17
2023-05-30,177.3,121.66,331.21,40.111,4205.52,201.16
2023-05-31,177.25,120.58,328.39,37.834,4179.83,203.93
2023-06-01,180.09,122.77,332.58,39.77,4221.02,207.52
2023-06-02,180.95,124.25,335.4,39.327,4282.37,213.97
2023-06-05,179.58,125.3,335.94,39.171,4273.79,217.61
2023-06-06,179.21,126.61,333.68,38.654,4283.85,221.31
2023-06-07,177.82,121.23,323.38,37.475,4267.52,224.57
2023-06-08,180.57,124.25,325.26,38.51,4293.93,234.86
2023-06-09,180.96,123.43,326.79,38.77,4298.86,244.4
2023-06-12,183.79,126.57,331.85,39.482,4338.93,249.83
2023-06-13,183.31,126.66,334.29,41.022,4369.01,258.71
2023-06-14,183.95,126.42,337.34,42.997,4372.59,256.79
2023-06-15,186.01,127.11,348.1,42.653,4425.84,255.9
2023-06-16,184.92,125.49,342.33,42.692,4409.59,260.54
2023-06-20,185.01,125.78,338.05,43.808,4388.71,274.45
2023-06-21,183.96,124.83,333.56,43.045,4365.69,259.46
2023-06-22,187.0,130.15,339.71,43.025,4381.89,264.61
2023-06-23,186.68,129.33,335.02,42.209,4348.33,256.6
2023-06-26,185.27,127.33,328.6,40.632,4328.82,241.05
2023-06-27,188.06,129.18,334.57,41.876,4378.41,250.21
2023-06-28,189.25,129.04,335.85,41.117,4376.86,256.24
2023-06-29,189.59,127.9,335.05,40.822,4396.44,257.5
2023-06-30,193.97,130.36,340.54,42.302,4450.38,261.77
2023-07-03,192.46,130.22,337.99,42.413,4455.59,279.82
2023-07-05,191.33,130.38,338.15,42.317,4446.82,282.48
2023-07-06,191.81,128.36,341.27,42.103,4411.59,276.54
2023-07-07,190.68,129.78,337.22,42.503,4398.95,274.43
2023-07-10,188.61,127.13,331.83,42.18,4409.53,269.61
2023-07-11,188.08,128.78,332.47,42.405,4439.26,269.79
2023-07-12,189.77,130.8,337.2,43.902,4472.16,271.99
2023-07-13,190.54,134.3,342.66,45.977,4510.04,277.9
2023-07-14,190.69,134.68,345.24,45.469,4505.42,281.38
2023-07-17,193.99,133.56,345.73,46.461,4522.79,290.38
2023-07-18,193.73,132.83,359.49,47.494,4554.98,293.34
2023-07-19,195.1,135.36,355.08,47.077,4565.72,291.26
2023-07-20,193.13,129.96,346.87,45.52,4534.87,262.9
2023-07-21,191.94,130.0,343.77,44.309,4536.34,260.02
2023-07-24,192.75,128.8,345.11,44.612,4554.64,269.06
2023-07-25,193.62,129.13,350.98,45.679,4567.46,265.28
2023-07-26,194.5,128.15,337.77,45.452,4566.75,264.35
2023-07-27,193.22,128.25,330.72,45.9,4537.41,255.71
2023-07-28,195.83,132.21,338.37,46.75,4582.23,266.44
2023-07-31,196.45,133.68,335.92,46.729,4588.96,267.43
2023-08-01,195.605,131.69,336.34,46.507,4576.73,261.07
2023-08-02,192.58,128.21,327.5,44.269,4513.39,254.11
2023-08-03,191.17,128.91,326.66,44.515,4501.89,259.32
2023-08-04,181.99,139.57,327.78,44.68,4478.03,253.86
2023-08-07,178.85,142.22,330.11,45.4165,4518.44,251.45
2023-08-08,179.8,139.94,326.05,44.664,4499.38,249.7
2023-08-09,178.19,137.85,322.23,42.554,4467.71,242.19
2023-08-10,177.97,138.56,322.93,42.388,4468.83,245.34
2023-08-11,177.79,138.41,321.01,40.855,4464.05,242.65
2023-08-14,179.46,140.57,324.04,43.753,4489.72,239.76
2023-08-15,177.45,137.67,321.86,43.94,4437.86,232.96
2023-08-16,176.57,135.07,320.4,43.486,4404.33,225.6
2023-08-17,174.0,133.98,316.88,43.3435,4370.36,219.22
2023-08-18,174.49,133.22,316.48,43.299,4369.71,215.49
2023-08-21,175.84,134.68,321.88,46.967,4399.77,231.28
2023-08-22,177.23,134.25,322.46,45.668,4387.55,233.19
2023-08-23,181.12,135.52,327.0,47.116,4436.01,236.86
2023-08-24,176.38,131.84,319.97,47.163,4376.31,230.04
2023-08-25,178.61,133.26,322.98,46.018,4405.71,238.59
2023-08-28,180.19,133.14,323.7,46.835,4433.31,238.82
2023-08-29,184.12,134.91,328.41,48.784,4497.63,257.18
2023-08-30,187.65,135.07,328.79,49.264,4514.87,256.9
2023-08-31,187.87,138.01,327.76,49.355,4507.66,258.08
2023-09-01,189.46,138.12,328.66,48.509,4515.77,245.01
2023-09-05,189.7,137.27,333.55,48.548,4496.83,256.49
2023-09-06,182.91,135.36,332.88,47.061,4465.48,251.92
2023-09-07,177.56,137.85,329.91,46.241,4451.14,251.49
2023-09-08,178.18,138.23,334.27,45.572,4457.49,248.5
2023-09-11,179.36,143.1,337.94,45.178,4487.46,273.58
2023-09-12,176.3,141.23,331.77,44.87,4461.9,267.48
2023-09-13,174.21,144.85,336.06,45.485,4467.44,271.3
2023-09-14,175.74,144.72,338.7,45.581,4505.1,276.04
2023-09-15,175.01,140.39,330.22,43.9,4450.32,274.39
2023-09-18,177.97,139.98,329.06,43.966,4453.53,265.28
2023-09-19,179.07,137.63,328.65,43.52,4443.95,266.5
2023-09-20,175.49,135.29,320.77,42.239,4402.2,262.59
2023-09-21,173.93,129.33,319.53,41.017,4330.0,255.7
2023-09-22,174.79,129.12,317.01,41.61,4320.06,244.88
2023-09-25,176.08,131.27,317.54,42.222,4337.44,246.99
2023-09-26,171.96,125.98,312.14,41.911,4273.53,244.12
2023-09-27,170.43,125.98,312.79,42.468,4274.51,240.5
2023-09-28,170.69,125.98,313.64,43.089,4299.7,246.38
2023-09-29,171.21,127.12,315.75,43.499,4288.05,250.22
2023-10-02,173.75,129.46,321.8,44.782,4288.39,251.6
2023-10-03,172.4,124.72,313.39,43.517,4229.45,246.53
2023-10-04,173.66,127.0,318.955,44.041,4263.75,261.16
2023-10-05,174.91,125.96,319.36,44.688,4258.19,260.05
2023-10-06,177.49,127.96,327.26,45.762,4308.5,260.53
2023-10-09,178.99,128.26,329.82,45.273,4335.66,259.67
2023-10-10,178.39,129.48,328.39,45.798,4358.24,263.62
2023-10-11,179.8,131.83,332.42,46.806,4376.95,262.99
2023-10-12,180.71,132.33,331.16,46.945,4349.61,258.87
2023-10-13,178.85,129.79,327.73,45.461,4327.78,251.12
2023-10-16,178.72,132.55,332.64,46.095,4373.63,253.92
2023-10-17,177.15,131.47,332.06,43.938,4373.2,254.85
2023-10-18,175.84,128.13,330.11,42.196,4314.6,242.68
2023-10-19,175.46,128.4,331.32,42.101,4278.0,220.11
2023-10-20,172.88,125.17,326.67,41.387,4224.16,211.99
2023-10-23,173.0,126.56,329.32,42.975,4217.04,212.08
2023-10-24,173.44,128.56,330.53,43.663,4247.68,216.52
2023-10-25,171.1,121.39,340.67,41.779,4186.77,212.42
2023-10-26,166.89,119.57,327.89,40.326,4137.23,205.76
2023-10-27,168.22,127.74,329.81,40.5,4117.37,207.3
2023-10-30,170.29,132.71,337.31,41.161,4166.82,197.36
2023-10-31,170.77,133.09,338.11,40.78,4193.8,200.84
2023-11-01,173.97,137.0,346.07,42.325,4237.86,205.66
2023-11-02,177.57,138.07,348.32,43.506,4317.78,218.51
2023-11-03,176.65,138.6,352.8,45.005,4358.34,219.96
2023-11-06,179.23,139.74,356.53,45.751,4365.98,219.27
2023-11-07,181.82,142.71,360.53,45.955,4378.38,222.18
2023-11-08,182.89,142.08,363.2,46.574,4382.78,222.11
2023-11-09,182.41,140.6,360.69,46.95,4347.35,209.98
2023-11-10,186.4,143.56,369.67,48.335,4415.24,214.65
2023-11-13,184.8,142.59,366.68,48.62,4411.55,223.71
2023-11-14,187.44,145.8,370.27,49.656,4495.7,237.41
2023-11-15,188.01,143.2,369.67,48.888,4502.88,242.84
2023-11-16,189.71,142.83,376.17,49.48,4508.24,233.59
2023-11-17,189.69,145.18,369.85,49.298,4514.02,234.3
2023-11-20,191.45,146.13,377.44,50.409,4547.38,235.6
2023-11-21,190.64,143.9,373.07,49.944,4538.19,241.2
2023-11-22,191.31,146.71,377.85,48.716,4556.62,234.21
2023-11-24,189.97,146.74,377.43,47.776,4559.34,235.45
2023-11-27,189.79,147.73,378.61,48.242,4550.43,236.08
2023-11-28,190.4,147.03,382.7,47.821,4554.89,246.72
2023-11-29,189.37,146.32,378.85,48.14,4550.58,244.14
2023-11-30,189.95,146.09,378.91,46.77,4567.8,240.08
2023-12-01,191.24,147.03,374.51,46.765,4594.63,238.83
2023-12-04,189.43,144.84,369.14,45.51,4569.78,235.58
2023-12-05,193.42,146.88,372.52,46.566,4567.18,238.72
2023-12-06,192.32,144.52,368.8,45.503,4549.34,239.37
2023-12-07,194.27,146.88,370.95,46.596,4585.59,242.64
2023-12-08,195.71,147.42,374.23,47.506,4604.37,243.84
2023-12-11,193.18,145.89,371.3,46.627,4622.44,239.74
2023-12-12,194.71,147.48,374.38,47.657,4643.7,237.01
2023-12-13,197.96,148.84,374.37,48.088,4707.09,239.29
2023-12-14,198.11,147.42,365.93,48.35,4719.55,251.05
2023-12-15,197.57,149.97,370.73,48.89,4719.19,253.5
2023-12-18,195.89,154.07,372.65,50.077,4740.56,252.08
2023-12-19,196.94,153.79,373.26,49.604,4768.37,257.22
2023-12-20,194.83,152.12,370.62,48.111,4698.35,247.14
2023-12-21,194.68,153.84,373.54,48.99,4746.75,254.5
2023-12-22,193.6,153.42,374.58,48.83,4754.63,252.54
2023-12-26,193.05,153.41,374.66,49.279,4774.75,256.61
2023-12-27,193.15,153.34,374.07,49.417,4781.58,261.44
2023-12-28,193.58,153.38,375.28,49.522,4783.35,253.18
2023-12-29,192.53,151.94,376.04,49.522,4769.83,248.48
2024-01-02,185.64,149.93,370.87,48.168,4742.83,248.42
2024-01-03,184.25,148.47,370.6,47.569,4704.81,238.45
2024-01-04,181.91,144.57,367.94,47.998,4688.68,237.93
2024-01-05,181.18,145.24,367.75,49.097,4697.24,237.49
2024-01-08,185.56,149.1,374.69,52.253,4763.54,240.45
2024-01-09,185.14,151.37,375.79,53.14,4756.5,234.96
2024-01-10,186.19,153.73,382.77,54.35,4783.45,233.94
2024-01-11,185.59,155.18,384.63,54.822,4780.24,227.22
2024-01-12,185.92,154.62,388.47,54.71,4783.83,218.89
2024-01-16,183.63,153.16,390.27,56.382,4765.98,219.91
2024-01-17,182.68,151.71,389.47,56.053,4739.21,215.55
